"journal","model","term","Estimate","Std_Error","z_value","p_value","Odds_Ratio","CI_95_Lower","CI_95_Upper","significance","status","error"
"The New England Journal of Medicine","m3_prior_expertise_similarity","edges",-3.61288381579007,0.0333083528016035,-108.467801974769,0,0.0269739467020559,0.0252692209455107,0.0287936775832661,"***","ok",NA
"The New England Journal of Medicine","m3_prior_expertise_similarity","edgecov.prior",4.89915555674504,0.122657672208131,39.9416968262037,0,134.176427452771,105.503752311481,170.641453877744,"***","ok",NA
"The New England Journal of Medicine","m3_prior_expertise_similarity","nodecov.expertise_model_z",-0.285723135896258,0.0190611632966134,-14.9898057873006,8.56031711248263e-51,0.751470642393924,0.723913755479721,0.780076524455206,"***","ok",NA
"The New England Journal of Medicine","m3_prior_expertise_similarity","absdiff.expertise_model_z",-0.246180143539844,0.028660397568916,-8.58955787155032,8.73046234995349e-18,0.781781379374586,0.739075999164043,0.826954367112622,"***","ok",NA
"The New England Journal of Medicine","m4_full","edges",-3.55163320811529,0.0372493551138421,-95.3475086282899,0,0.028677764628403,0.0266586409103268,0.03084981664476,"***","ok",NA
"The New England Journal of Medicine","m4_full","edgecov.prior",4.89305121238579,0.122384164949109,39.9810810035799,0,133.359863165142,104.917911492381,169.512077112944,"***","ok",NA
"The New England Journal of Medicine","m4_full","nodecov.expertise_model_z",-0.26502091300283,0.0214344675452006,-12.364240559928,4.08049566061976e-35,0.767189905563422,0.735626715167722,0.800107362963588,"***","ok",NA
"The New England Journal of Medicine","m4_full","absdiff.expertise_model_z",-0.222267708235142,0.0296150888388636,-7.50521835151352,6.13262913901417e-14,0.800700981393294,0.755547004826711,0.848553508264161,"***","ok",NA
"The New England Journal of Medicine","m4_full","nodecov.leadership_model_z",-0.0471102504900755,0.0143142116027678,-3.29115230355868,0.000997778765815146,0.953982214785546,0.927589396079936,0.981125991708415,"***","ok",NA
"The New England Journal of Medicine","m4_full","absdiff.leadership_model_z",-0.0766333289688874,0.022264413120661,-3.44196492193963,0.000577505132069307,0.926229412843277,0.886679600735355,0.967543320613799,"***","ok",NA
